Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
St. Vincent and the Grenadines,VCT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.76190476190476,,22.7272727272727,22.7272727272727,22.7272727272727,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,21.7391304347826,14.2857142857143,17.3913043478261,17.3913043478261,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,18.1818181818182,18.1818181818182
Sudan,SDN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375
Sudan,SDN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,9.72222222222222,9.72222222222222,9.72222222222222,9.72222222222222,14.6666666666667,17.7777777777778,18.058690744921,18.058690744921,18.9189189189189,25.5605381165919,24.5762711864407,24.5762711864407,24.5762711864407,24.2937853107345,30.5164319248826,30.5164319248826,30.5164319248826,30.5164319248826,,,
Suriname,SUR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,66.25,66.25,66.25,66.25,66.25,66.25,63.125,63.125,63.125,63.125,68.75,73.75,73.75
Suriname,SUR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,17.6470588235294,17.6470588235294,17.6470588235294,19.6078431372549,25.4901960784314,25.4901960784314,25.4901960784314,25.4901960784314,25.4901960784314,9.80392156862745,11.7647058823529,11.7647058823529,11.7647058823529,11.7647058823529,25.4901960784314,25.4901960784314,25.4901960784314,25.4901960784314,31.3725490196078,29.4117647058824,29.4117647058824
Sweden,SWE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,90.625,90.625,90.625,90.625,90.625,90.625,96.875,96.875,96.875,96.875,96.875,96.875,96.875,100,100,100,100,100,100,100,100,100
Sweden,SWE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,42.6934097421203,42.6934097421203,44.9856733524355,45.2722063037249,45.2722063037249,45.2722063037249,47.2779369627507,46.9914040114613,46.9914040114613,46.4183381088825,44.9856733524355,44.6991404011461,44.6991404011461,44.9856733524355,44.6991404011461,43.5530085959885,43.5530085959885,43.5530085959885,46.1318051575931,47.2779369627507,46.9914040114613,46.9914040114613
Syrian Arab Republic,SYR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,29.375,29.375,28.75,28.75,28.75,28.75,28.75,31.25,31.25,31.25,36.875,36.875,36.875,36.875,36.875,36.875,36.875,36.875,36.875,40,40,40
Syrian Arab Republic,SYR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.4,10.4,10.4,12,12,12,12,12,12.4,12.4,12.4,12.4,12,12,12,12.4,13.2,13.2,13.2,13.2,11.2,11.2
Tajikistan,TJK,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,70,70,70,70,70,73.125,73.125,73.125,73.125,73.125,73.125,73.125,73.125,75.625,75.625,75.625,75.625,78.75,78.75,78.75,78.75,78.75
Tajikistan,TJK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15,12.6984126984127,12.6984126984127,12.6984126984127,12.6984126984127,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,19.047619047619,19.047619047619,19.047619047619,19.047619047619,16.9491525423729,19.047619047619,19.047619047619,19.047619047619,19.047619047619,19.047619047619,23.8095238095238,23.8095238095238
Tanzania,TZA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,67.5,67.5,67.5,67.5,70,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25
Tanzania,TZA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,22.2627737226277,22.2627737226277,21.3559322033898,21.3559322033898,30.4075235109718,30.4075235109718,30.4075235109718,30.4075235109718,30.6501547987616,,36,36,36,36,36,36.5591397849462,37.1794871794872,37.1794871794872,36.8956743002545,36.71875,36.8556701030928
Thailand,THA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,75,75,75,75,75,75,75,75,75,75,75,78.125,78.125,78.125
Thailand,THA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.81283422459893,9.2,9.2,9.2,8.83002207505519,10.6,8.67768595041322,11.7400419287212,11.6666666666667,13.3192389006343,13.3192389006343,15.8,15.8,15.8,6.09137055837564,6.09137055837564,6.09137055837564,4.8,5.28455284552846,16.2,15.7464212678937,15.7464212678937
Timor-Leste,TLS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,40.625,40.625,50,50,53.125,53.125,53.125,53.125,53.125,53.125,53.125,55.625,80.625,80.625,80.625,80.625,80.625,83.125,86.25,86.25,86.25,86.25
Timor-Leste,TLS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,26.1363636363636,26.1363636363636,25.2873563218391,25.2873563218391,25.2873563218391,29.2307692307692,29.2307692307692,29.2307692307692,29.2307692307692,32.3076923076923,38.4615384615385,38.4615384615385,38.4615384615385,38.4615384615385,38.4615384615385,32.3076923076923,33.8461538461538,38.4615384615385,38.4615384615385,38.4615384615385
Togo,TGO,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,51.25,51.25,51.25,51.25,51.25,51.25,51.25,69.375,69.375,69.375,69.375,75.625,75.625,81.875,81.875,84.375,84.375,84.375,84.375,84.375,84.375,81.875
Togo,TGO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.93827160493827,4.93827160493827,4.93827160493827,7.40740740740741,6.17283950617284,7.40740740740741,8.64197530864197,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,15.3846153846154,17.5824175824176,17.5824175824176,17.5824175824176,17.5824175824176,17.5824175824176,16.4835164835165,18.6813186813187,18.6813186813187
Tonga,TON,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,50,50,50,50,50,50,50,50,50,50,50,56.25,56.25,56.25,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75
Tonga,TON,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,,0,0,3.44827586206897,3.33333333333333,3.33333333333333,3.125,3.125,0,3.57142857142857,3.57142857142857,3.57142857142857,0,0,0,7.69230769230769,7.40740740740741,7.40740740740741,7.40740740740741,0
Trinidad and Tobago,TTO,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.125,69.375,69.375,69.375,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,75,75,75,75,75,75,75,75,75
Trinidad and Tobago,TTO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,11.1111111111111,19.4444444444444,19.4444444444444,19.4444444444444,19.4444444444444,19.4444444444444,26.8292682926829,26.8292682926829,26.8292682926829,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,30.952380952381,30.952380952381,30.952380952381,30.952380952381,30.952380952381,26.1904761904762,26.1904761904762
Tunisia,TUN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,64.375,64.375,64.375,64.375
Tunisia,TUN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.5384615384615,11.5384615384615,11.5384615384615,11.5384615384615,22.7513227513228,22.7513227513228,22.7513227513228,22.7513227513228,22.7513227513228,27.5700934579439,27.5700934579439,26.7281105990783,26.7281105990783,26.7281105990783,31.3364055299539,31.3364055299539,31.3364055299539,31.3364055299539,31.3364055299539,22.5806451612903,24.8847926267281,26.2672811059908
Turkmenistan,TKM,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26,26,26,26,,16,16,16,,16.8,16.8,16.8,16.8,16.8,26.4,25.8064516129032,25.8064516129032,25.8064516129032,24.8,25,25,25
Turks and Caicos Islands,TCA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,,0,0,0,0,0,0,0,0,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.25,6.25,6.25
Uganda,UGA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,46.875,46.875,46.875,46.875,46.875,46.875,65,67.5,67.5,67.5,70,70,70,70,70,70,70,70,70,73.125,73.125,73.125
Uganda,UGA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.7935943060498,24.6710526315789,24.6710526315789,24.6710526315789,23.9344262295082,23.9344262295082,29.8192771084337,30.7228915662651,30.7228915662651,31.4814814814815,31.2883435582822,34.9740932642487,34.9740932642487,34.9740932642487,34.9740932642487,34.9740932642487,33.4894613583138,34.2984409799555,34.2984409799555,34.8583877995643,34.8583877995643,33.8129496402878
Ukraine,UKR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,66.875,66.875,66.875,66.875,66.875,66.875,73.125,73.125,73.125,75.625,75.625,75.625,75.625,78.75,76.25,76.25,76.25,76.25,79.375,79.375,79.375,85
Ukraine,UKR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.77777777777778,7.77777777777778,,5.33333333333333,5.33333333333333,5.33333333333333,8.66666666666667,8.22222222222222,8.22222222222222,8,8,8,9.43820224719101,9.43820224719101,11.6666666666667,12.085308056872,12.0192307692308,12.2931442080378,12.2931442080378,20.5188679245283,20.8037825059102,20.8037825059102
United Arab Emirates,ARE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,30,59.375,82.5,82.5
United Arab Emirates,ARE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,0,0,0,5,22.5,22.5,22.5,22.5,17.5,17.5,17.5,17.5,22.5,22.5,22.5,22.5,50,50,50
Uruguay,URY,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,68.125,68.125,68.125,71.25,71.25,71.25,71.25,71.25,71.25,76.875,83.125,83.125,83.125,83.125,85.625,85.625,85.625,85.625,88.75,88.75,88.75,88.75
Uruguay,URY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.1212121212121,12.1212121212121,12.1212121212121,12.1212121212121,12.1212121212121,11.1111111111111,11.1111111111111,12.1212121212121,12.1212121212121,14.1414141414141,15.1515151515152,12.1212121212121,12.1212121212121,12.1212121212121,13.1313131313131,16.1616161616162,16.1616161616162,20.2020202020202,20.2020202020202,19.1919191919192,21.2121212121212,24.2424242424242
Uzbekistan,UZB,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,64.375,64.375,64.375,64.375,64.375,64.375,64.375,64.375,67.5,70.625,70.625
Uzbekistan,UZB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.2,7.2,7.2,7.2,17.5,17.5,17.5,17.5,17.5,22,22,22,22,22,22,16,16,16,16,16,32,32.6530612244898
Vanuatu,VUT,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,53.125,53.125,53.125,53.125,53.125,53.125,53.125,53.125,53.125,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625,55.625
Vanuatu,VUT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,1.92307692307692,1.92307692307692,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,1.92307692307692,0,0,0,0,0,0,0,0,0,0
"Venezuela, RB",VEN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,68.125,68.125,68.125,68.125,68.125,68.125,71.25,80,82.5,82.5,82.5,82.5,82.5,82.5,85,85,85,85,85,85,85,85
"Venezuela, RB",VEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,9.6969696969697,9.6969696969697,9.6969696969697,9.6969696969697,17.3652694610778,17.9640718562874,18.562874251497,18.562874251497,17.4698795180723,16.969696969697,16.969696969697,16.969696969697,16.969696969697,16.969696969697,16.969696969697,14.3712574850299,22.1556886227545,22.1556886227545,22.1556886227545,22.1556886227545,22.1556886227545
Vietnam,VNM,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375,64.375,64.375,64.375,64.375,64.375,64.375,67.5,70,70,70,70,70,76.25,76.25,76.25,78.75,78.75,78.75,78.75,81.875,85
Vietnam,VNM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26,26,27.3092369477912,27.3092369477912,27.3092369477912,27.3092369477912,27.3092369477912,25.7606490872211,25.7606490872211,25.7606490872211,25.7606490872211,24.4,24.4,24.4,24.2971887550201,24.2971887550201,26.7206477732794,26.7206477732794,26.7206477732794,26.7206477732794,26.7206477732794,30.2605210420842
Virgin Islands (U.S.),VIR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,38.125,38.125,38.125,26.25,26.25,26.25
West Bank and Gaza,PSE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875,26.875
"Yemen, Rep.",YEM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0.664451827242525,0.668896321070234,0.668896321070234,0.332225913621262,0.332225913621262,0.332225913621262,0.332225913621262,0.332225913621262,0.332225913621262,0.332225913621262,0.332225913621262,0.332225913621262,0.332225913621262,0.332225913621262,0.332225913621262,0,0,0,0,0.332225913621262,0.332225913621262,0
Zambia,ZMB,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,60.625,60.625,60.625,60.625,60.625,60.625,60.625,60.625,60.625,60.625,60.625,60.625,63.125,63.125,63.125,63.125,78.75,78.75,78.75,81.25,81.25,81.25
Zambia,ZMB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.126582278481,10.126582278481,12.0253164556962,12.0253164556962,12.0253164556962,12.6582278481013,14.6496815286624,15.1898734177215,15.1898734177215,14.0127388535032,14.0127388535032,11.4649681528662,11.4649681528662,11.4649681528662,10.7594936708861,12.6582278481013,17.9640718562874,17.9640718562874,17.9640718562874,17.9640718562874,16.7664670658683,15.0602409638554
Zimbabwe,ZWE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,70,70,75.625,75.625,75.625,75.625,84.375,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875
Zimbabwe,ZWE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.33333333333333,10,10,10,10,16,16.6666666666667,16,15.2380952380952,14.9532710280374,14.9532710280374,14.9532710280374,14.9532710280374,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,32.5757575757576,31.4814814814815,31.8518518518519,31.8518518518519,31.8518518518519
Africa Eastern and Southern,AFE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,14.8003602521765,15.4269972451791,16.657824933687,16.674733785092,17.3832923832924,19.3059433585959,19.7725458898643,20.2263083451202,21.4442013129103,22.3808605054987,22.6422447388932,25.2462121212121,25.0222776688647,25.9150552486188,25.7469077069458,28.1497100685293,28.9891696750903,28.7059226292366,28.7715701349735,29.2745638200184,30.1284472988289,30.4747883695252
Africa Western and Central,AFW,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.81514476614699,7.39587388088751,7.94306703397613,8.95696006203955,10.0685673042223,10.7078692058929,11.1844390413338,12.3098201936376,11.2031700288185,11.143166245943,11.203007518797,11.8590861527729,13.6432350718065,14.7058823529412,15.6141568355309,15.0849150849151,14.84375,15.2791068580542,15.3184713375796,15.398773006135,16.3452708907254,17.824377457405
Arab World,ARB,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.77068103116583,4.62126476719944,6.13093176307586,6.04810996563574,6.69304319155952,7.03676649622596,9.34959349593497,9.7537652402582,9.80157781496534,9.90230905861457,11.919671777154,11.3285024154589,14.87204249155,17.3693086003373,17.7934018388318,18.7798408488064,19.2756139915654,18.8840212128199,19.060773480663,17.5665399239544,19.5469585136167,18.22454308094
Caribbean small states,CSS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.2258064516129,14.6153846153846,,15.9353348729792,17.8240740740741,17.8240740740741,17.2413793103448,18.0995475113122,17.4887892376682,17.3814898419865,15.2466367713004,15.8482142857143,16.1797752808989,17.0786516853933,17.155756207675,19.7309417040359,20.4035874439462,21.2527964205817,21.923937360179,22.5950782997763,25.503355704698,25.8928571428571
Central Europe and the Baltics,CEB,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.9600829445308,15.5668358714044,16.1167512690355,16.2675101671938,17.14164185453,16.7234042553192,17.0991067630795,16.8438962143769,16.8152866242038,17.0700636942675,17.0276008492569,18.4333759046403,19.2671881432688,19.2102015631427,19.7050938337802,20.1164874551971,19.8924731182796,22.3044886626562,22.7209625173531,23.6927348449792,24.988431281814,24.212962962963
Early-demographic dividend,EAR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.67302452316076,9.52161913523459,11.0885504794134,11.2659115966723,12.145948072384,12.8868828297716,13.4315670161519,14.7212039359444,15.5450936951906,16.9882437404649,17.4212084276511,17.5577970186557,19.2942010994857,20.0692707331153,21.0731795896132,22.1625127397387,22.3453212885631,22.305376344086,22.7895939532431,22.948551664505,24.4509129399312,24.279359430605
East Asia & Pacific,EAS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,58.075,58.075,59.125,59.7,60.425,60.625,60.95,61.45,62.725,63.25,63.85,64.675,66.4,67.875,68.725,69.275,69.975,70.175,70.5,70.825,71.45,71.925
East Asia & Pacific,EAS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.357597564351,16.5537270087125,17.2167587228883,16.0696008188332,16.6253425551351,16.9089021541656,17.2857917570499,17.7502307793749,17.9584866001051,18.3339871845168,17.7694235588972,17.6986775429489,17.8567039449429,18.8274254875506,18.5955127392572,19.2873741285825,19.4261880687563,19.810606060606,20.2357071213641,20.5038149448952,21.3300492610837,21.3844850538545
East Asia & Pacific (excluding high income),EAP,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.2774869109948,17.5699440447642,18.1673812926791,16.812303390423,17.1485696708705,17.2524449877751,17.6120842037602,17.9878523594456,18.2508916111025,18.5070943861814,17.8964353821329,17.8854752632338,18.1948629645573,19.2726231386025,19.0178571428572,19.7146759751101,19.8510796723753,20.1099064310114,20.6068640447783,20.8374593294667,21.5078564220845,21.5386791118654
East Asia & Pacific (IDA & IBRD countries),TEA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.9216589861751,17.203723594701,17.8749111584933,16.812303390423,16.7495285444883,16.868085106383,17.2488296723082,17.6808066759388,17.9757785467128,18.7962166809974,18.1034482758621,18.0874840357599,18.4285714285714,19.632678910703,19.2828816920027,20.064178348252,20.2083677856789,20.5111294311624,21.0586505472962,21.1529448523668,21.9014196841601,21.927221614868
Euro area,EMU,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.3314633006078,19.1294387170676,19.0823015294974,20.690459528808,21.7050465458109,22.1601489757914,23.0394431554524,24.652133580705,24.9594438006953,25.4625346901018,25.3237742830712,26.0467268100856,27.4242073594075,29.9653979238754,30.1107521919705,30.1960784313726,30.3212387335336,31.2130849613812,31.9700068166326,33.3711949114039,33.8555858310627,34.5971563981043
Europe & Central Asia,ECS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,67.6086956521739,67.8532608695652,69.429347826087,72.0108695652174,73.4239130434783,75.5163043478261,76.7663043478261,77.445652173913,78.3152173913043,79.1304347826087,80.3260869565217,80.7608695652174,80.8695652173913,81.3858695652174,81.6576086956522,81.7391304347826,81.9836956521739,82.3641304347826,82.7173913043478,83.125,83.5326086956522,84.1304347826087
Europe & Central Asia,ECS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.562282533055,16.5375897242161,18.3352674332735,17.7636570561457,18.8124575531192,19.16161998486,19.532967032967,21.0099352839304,21.3488329181659,21.8946218946219,21.9934699800472,22.7041742286751,23.7507877914828,24.7976254722072,25.3484959647836,25.743119266055,26.0058791107845,27.3847852083525,27.9538376992123,29.4559443121451,30.2941445981856,31.1337182659701
Europe & Central Asia (excluding high income),ECA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.30279021701688,8.93362692670651,,9.24819125511167,10.8673978065803,10.7958251793868,11.5192477225977,14.3105446118192,14.5010551703346,15.3512575888985,15.4352806414662,16.2231759656652,17.846944603084,18.1012296253932,18.5558112773303,18.5163887291547,19.0901238122661,20.3768115942029,20.7833047455689,22.7051758650272,23.7249283667622,24.9133949191686
Europe & Central Asia (IDA & IBRD countries),TEC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.62265224815026,10.7617896009673,12.8354348528936,10.6425702811245,12.4209461168733,12.347218757795,12.793373216751,14.8122866894198,15.1031894934334,15.8193372673627,15.8819553953593,16.8845807033363,18.232044198895,18.429203539823,18.8696039163329,18.8864142538975,19.2419175027871,21.1389521640091,21.4511041009464,23.1913455037187,24.3566591422122,25.0056779468544
European Union,EUU,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.5739227935288,19.5504926108374,20.2830922382952,21.3775985107043,22.072425145007,22.1783980582524,22.8848191312245,23.8765320018157,24.1535671100363,24.4679245283019,24.377358490566,25.1133272892112,26.0376231710958,27.6817640047676,28.2405276882957,28.2665438354061,28.2859338970023,29.7895222000307,30.5162876459742,31.8174834844062,32.4066963600061,32.7214318494722
Fragile and conflict affected situations,FCS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.23356950891766,8.4013751611517,,9.29351459772677,10.0407846183725,12.088915956151,13.3425034387896,13.5692307692308,13.5213414634146,13.2788559754852,14,15.2262751627062,15.7961603613778,17.056176513282,16.3172975418489,18.8976377952756,18.7322342239909,19.1318546741053,18.9147286821706,19.149855907781,20.7117763861311,21.65090021361
Heavily indebted poor countries (HIPC),HPC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,11.9157472417252,13.515298261061,13.5213444079583,14.0574536800952,16.8959653733189,17.1120558761008,17.6344743276284,17.5921605226318,17.7140255009107,18.3136327817179,20.3537077257214,21.4983216356424,22.1052631578947,22.1501976284585,23.8495575221239,24.0289469797667,24.309313585873,24.0502672251914,24.1226121723678,25.2358125869801,26.4526484751204
High income,HIC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,70.5372807017544,70.9539473684211,72.2697368421053,73.4649122807018,74.780701754386,75.2302631578947,76.2280701754386,77.0614035087719,77.9495614035088,79.155701754386,80.0548245614035,80.7236842105263,81.0964912280702,81.3706140350877,82.0175438596491,82.3464912280702,82.6425438596491,82.8508771929825,83.6074561403509,84.7916666666667,85.7894736842105,86.3486842105263
High income,HIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,17.8871670211688,18.5356998789835,19.0386893012238,19.5767195767196,20.1034383679724,20.6079143567196,21.4156425645423,21.631138180434,22.1524407650585,22.237017310253,22.8182164634146,23.3371126228269,24.7618149231205,25.3006253006253,25.9355210132412,25.9628281279939,27.2718474789509,27.9229448788861,29.0562440419447,30.0448430493274,30.7502374169041
IBRD only,IBD,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
